	Tr1: BatfKO v Control	Tr1: BatfKO v Irf1KO	Tr1: Irf1KO v Control
Tbcd	0.139229617	0.515796527	-0.37656691
Tbce	-0.069452197	0.132879577	-0.202331774
Tbcel	0.52780218	0.103084162	0.424718019
Tbck	-0.05110709	0.083896191	-0.13500328
Tbk1	-0.377000954	-0.054324515	-0.322676439
Tbkbp1	-0.310035669	-0.259048988	-0.050986681
Tbl1x	-0.038926026	0.060841631	-0.099767657
Tbl1xr1	0.02336337	-0.029596639	0.052960009
Tbl2	-0.250270724	-0.357332362	0.107061638
Tbl3	0.553425459	0.788327229	-0.23490177
Tbp	0.173353889	0.497896824	-0.324542936
Tbpl1	0.158880043	-0.140336951	0.299216994
Tbpl2	0.023115963	-0.152910217	0.17602618
Tbr1	0	0	0
Tbrg1	0.288749744	-0.295797491	0.584547235
Tbrg3	0.049290578	-0.633100392	0.68239097
Tbrg4	0.10892814	0.668760822	-0.559832682
Tbx1	0.436950462	0.543033929	-0.106083466
Tbx10	0	0	0
Tbx15	0	0	0
Tbx18	-0.087177543	0.001443079	-0.088620622
Tbx19	0.103140031	0.147289273	-0.044149242
Tbx2	0	0	0
Tbx20	0	0	0
Tbx21	-0.156509904	0.34208373	-0.498593635
Tbx22	0	0	0
Tbx3	0.017833559	-0.117626541	0.1354601
Tbx4	0	0	0
Tbx5	0	0	0
Tbx6	-0.011659114	-0.584146193	0.572487079
Tbxa2r	-0.428911323	-0.26265517	-0.166256153
Tbxas1	0	0	0
Tc2n	0	0	0
Tcaim	0.377595309	0.192327407	0.185267902
Tcam1	0.528405636	0.93986496	-0.411459323
Tcap	0.017833559	-0.117626541	0.1354601
Tcea1	0.715257484	0.81637384	-0.101116356
Tcea2	0.28952114	0.551216091	-0.26169495
Tcea3	0.66639611	-0.058410662	0.724806772
Tceal1	0.006082081	-0.441209099	0.44729118
Tceal3	-0.240256014	-1.041480048	0.801224034
Tceal5	0	0	0
Tceal6	0	0	0
Tceal7	0	0	0
Tceal8	0.062680061	-0.771650755	0.834330816
Tceanc	-0.521378301	-0.473751663	-0.047626638
Tceanc2	0.106373408	-0.389386035	0.495759442
Tceb1	0.037628125	0.076027125	-0.038399
Tceb2	-0.159897084	-0.26554903	0.105651946
Tceb3	0.102862414	-0.319475321	0.422337735
Tcerg1	-0.008503276	0.074892838	-0.083396113
Tcerg1l	0	0	0
Tcf12	0.395476775	0.476685257	-0.081208482
Tcf15	-0.114569913	0.005085706	-0.119655619
Tcf19	-0.077532511	0.326098795	-0.403631306
Tcf20	-0.19051254	-0.346651698	0.156139158
Tcf21	0	0	0
Tcf23	0	0	0
Tcf24	-0.011635746	-0.15467495	0.143039203
Tcf25	-0.632728486	-1.149926531	0.517198045
Tcf3	0.204550269	0.011411081	0.193139187
Tcf4	0.135354031	-0.229568568	0.364922599
Tcf7	0.884446371	0.586643512	0.297802859
Tcf7l1	-0.073660276	-0.955570009	0.881909733
Tcf7l2	0.065971533	0.133191496	-0.067219963
Tcfap2a	0	0	0
Tcfap2b	0	0	0
Tcfap2c	0	0	0
Tcfap2d	0	0	0
Tcfap2e	0	0	0
Tcfap4	0	0	0
Tcfcp2	0	0	0
Tcfcp2l1	0	0	0
Tcfe3	0	0	0
Tcfeb	0	0	0
Tcfec	0	0	0
Tcfl5	0	0	0
Tchh	0.117727236	0.031640667	0.086086569
Tchhl1	0	0	0
Tchp	-0.067129955	-0.684690302	0.617560347
Tcirg1	0.609351028	0.380170701	0.229180327
Tcl1	0	0	0
Tcn2	-0.585324479	-0.338586345	-0.246738134
Tcof1	-0.105681188	-0.338504746	0.232823557
Tcp1	-0.109182	-0.158816476	0.049634476
Tcp10c	0	0	0
Tcp11	-0.033539831	-0.055242428	0.021702597
Tcp11l1	-0.024155175	-0.190151242	0.165996067
Tcp11l2	-1.271153153	-1.6974131	0.426259947
Tcta	0.223100845	-0.104782872	0.327883717
Tcte2	0	0	0
Tctex1d1	-0.629195457	-0.244180955	-0.385014502
Tctex1d2	0.057371144	0.310789219	-0.253418075
Tctex1d4	-0.039480897	-0.117311349	0.077830451
Tctn1	0.281596555	-0.097064173	0.378660728
Tctn2	-0.249578397	-0.521892822	0.272314425
Tctn3	-0.002502201	0.02543001	-0.02793221
Tdg	0.108135667	0.01679187	0.091343797
Tdgf1	0.010264174	-0.318825418	0.329089592
Tdh	-0.115525697	0.004606292	-0.120131989
Tdo2	0	0	0
Tdp1	0.505445781	0.323181566	0.182264215
Tdp2	-0.009975249	-0.054530256	0.044555006
Tdpoz1	0	0	0
Tdpoz2	0	0	0
Tdpoz3	0	0	0
Tdpoz4	0	0	0
Tdrd1	0	0	0
Tdrd12	-0.087177543	0.001443079	-0.088620622
Tdrd3	0.083455816	0.108232368	-0.024776552
Tdrd5	-0.03105673	-0.098561417	0.067504687
Tdrd6	0	0	0
Tdrd7	-0.530479412	-0.819173678	0.288694266
Tdrd9	0	0	0
Tdrkh	-0.759518786	-0.391202018	-0.368316768
Tdrp	0.310666947	-0.141347519	0.452014466
Tead1	-0.056270266	-0.085523098	0.029252832
Tead2	0.436178824	0.084781739	0.351397085
Tead3	-0.142601882	-0.942516934	0.799915052
Tead4	-0.161995986	0.016339802	-0.178335788
Tec	-1.149647013	-1.189450512	0.039803499
Tecpr1	-0.741885429	-1.409969818	0.668084389
Tecpr2	-0.791123541	-0.492797748	-0.298325793
Tecr	0.209153856	0.240338694	-0.031184838
Tecrl	0	0	0
Tecta	0.017833559	-0.117626541	0.1354601
Tectb	0	0	0
Teddm1	0	0	0
Tef	-0.009893746	0.142117306	-0.152011052
Tefm	0.147864825	0.537731405	-0.38986658
Tek	0	0	0
Tekt1	0.143529895	0.126978759	0.016551136
Tekt2	0.185650655	0.173287083	0.012363572
Tekt3	0	0	0
Tekt4	0	0	0
Tekt5	0	0	0
Telo2	0.241940889	0.578851917	-0.336911028
Ten1	-0.287747669	-0.380408348	0.092660679
Tenc1	0.048175624	-0.319640623	0.367816246
Tenm2	0.017833559	-0.117626541	0.1354601
Tenm3	0.017833559	-0.117626541	0.1354601
Tenm4	0.292182113	0.707264522	-0.415082408
Tep1	-0.044191682	-0.017078151	-0.027113531
Tepp	0	0	0
Terc	-0.058899996	-0.150420935	0.091520939
Terf1	-0.67176474	-0.527208709	-0.144556031
Terf2	-0.08399104	-0.480335221	0.396344182
Terf2ip	-0.364652334	-0.505422739	0.140770405
Tert	0.424323568	0.293747769	0.1305758
Tes	-0.409954209	-0.699073574	0.289119365
Tesc	0.829160036	0.158676637	0.670483399
Tescl	0.040988537	-0.276868361	0.317856898
Tesk1	0.479366699	-0.17985124	0.65921794
Tesk2	0.158565122	0.539984468	-0.381419346
Tespa1	0.446198548	-0.754520039	1.200718586
Tet1	-0.350874349	-0.22089712	-0.129977229
Tet2	-0.335516514	-0.762811835	0.427295321
Tet3	0.787415918	0.884872751	-0.097456832
Tex10	0.034318728	0.154249158	-0.11993043
Tex101	0	0	0
Tex11	0.025695352	0.152837875	-0.127142522
Tex12	-0.138784491	0.010516452	-0.149300943
Tex13	0	0	0
Tex14	0.129622544	0.142707272	-0.013084728
Tex15	0.032461738	-0.37543138	0.407893118
Tex16	0	0	0
Tex19.1	0	0	0
Tex19.2	0	0	0
Tex2	-0.932096746	-1.041461836	0.10936509
Tex21	0.207626958	0.198009875	0.009617083
Tex22	-0.041556386	-0.07969797	0.038141584
Tex26	-0.138403538	0.011297285	-0.149700823
Tex261	0.062937335	-0.330078742	0.393016076
Tex264	-0.139579634	-0.172646954	0.03306732
Tex30	-0.009141652	0.200018711	-0.209160363
Tex40	0.338249282	-0.283895775	0.622145057
Tex9	0.182409856	-0.290455716	0.472865573
Tfam	0.083293374	0.128291019	-0.044997645
Tfap2a	0.058910269	-0.23023463	0.289144899
Tfap2c	-0.082070713	-0.048240795	-0.033829918
Tfap2e	0.117727236	0.031640667	0.086086569
Tfap4	0.074652693	0.076323383	-0.001670691
Tfb1m	0.683952032	0.890152795	-0.206200763
Tfb2m	-0.346703877	0.251598711	-0.598302588
Tfcp2	0.204342845	-0.353466765	0.55780961
Tfcp2l1	-0.334577285	-0.34922443	0.014647146
Tfdp1	0.319106421	0.993235942	-0.674129521
Tfdp2	0.465368496	0.114293845	0.35107465
Tfe3	-0.135176891	-0.354291691	0.219114799
Tfeb	-1.300253832	-1.225399784	-0.074854048
Tff1	0.020790558	0.100554915	-0.079764356
Tfg	-0.202412738	-0.115185004	-0.087227734
Tfip11	-0.249149635	-0.019517721	-0.229631914
Tfpi	1.140461667	0.537639959	0.602821708
Tfpi2	0	0	0
Tfpt	-0.134806364	-0.357998491	0.223192127
Tfr2	0.071338168	0.201013854	-0.129675687
Tfrc	1.042138227	2.399754911	-1.357616685
Tg	-1.058172318	-0.72901012	-0.329162198
Tgds	-0.341471046	-0.421893461	0.080422415
Tgfa	0	0	0
Tgfb1	-0.372435057	-0.515563412	0.143128355
Tgfb1i1	-0.115525697	0.004606292	-0.120131989
Tgfb2	-0.095413553	0.095223678	-0.190637231
Tgfb3	-2.577568226	-2.222469966	-0.35509826
Tgfbi	0	0	0
Tgfbr1	0.281520958	0.19483842	0.086682538
Tgfbr2	0.065780947	-0.060716277	0.126497224
Tgfbr3	-1.074343306	-0.787267835	-0.287075471
Tgfbrap1	-0.383169739	-0.33089208	-0.05227766
Tgif1	0.498660632	0.403176457	0.095484174
Tgif2	0.105675989	-0.407461199	0.513137188
Tgm1	-2.726443443	-2.756625491	0.030182048
Tgm2	-2.573209416	-0.78825279	-1.784956626
Tgm3	-0.115525697	0.004606292	-0.120131989
Tgm4	-0.41403563	-0.908249389	0.49421376
Tgm5	0	0	0
Tgm6	0.024156138	-0.160487166	0.184643304
Tgm7	-0.087177543	0.001443079	-0.088620622
Tgoln1	-0.10354687	-0.725124835	0.621577966
Tgs1	0.152254208	0.168880701	-0.016626493
Tgtp1	-0.296303211	1.715480295	-2.011783506
Tgtp2	0.386703102	1.912232867	-1.525529766
Th	0.015348202	-0.103254199	0.118602401
Th1l	0	0	0
Tha1	0.254876278	0.177818996	0.077057282
Thada	-0.359083139	0.593267737	-0.952350875
Thap1	0.141609153	0.097772751	0.043836401
Thap11	-0.281010758	-0.46131009	0.180299332
Thap2	0.138854495	-0.11670649	0.255560985
Thap3	-0.157761478	-0.387155838	0.22939436
Thap4	0.085778089	-0.144865251	0.230643341
Thap6	0.047045336	0.223978755	-0.176933419
Thap7	0.152061518	-0.015180115	0.167241633
Thbd	-0.3783164	-0.383429605	0.005113205
Thbs1	-0.062454589	-0.076364658	0.013910069
Thbs2	0.017833559	-0.117626541	0.1354601
Thbs3	0.231375799	0.235801094	-0.004425295
Thbs4	0	0	0
Theg	0	0	0
Them4	0.543085549	-0.012444908	0.555530457
Them5	0.152591934	0.137654639	0.014937295
Them6	0.315801413	0.787111772	-0.471310359
Themis	-1.253388574	-1.046115483	-0.207273091
Themis2	-0.42395395	0.214915314	-0.638869263
Thg1l	0.611926677	0.430299268	0.18162741
Thnsl1	-0.131793359	0.321447232	-0.453240592
Thnsl2	0.557641666	0.351178358	0.206463308
Thoc1	0.164641511	0.000237252	0.164404259
Thoc2	-0.010552811	-0.553836053	0.543283242
Thoc3	0.369729484	0.164784602	0.204944882
Thoc4	0	0	0
Thoc5	0.296208821	0.290421845	0.005786976
Thoc6	0.055714136	0.425017396	-0.36930326
Thoc7	0.404532291	0.53488863	-0.130356339
Thop1	0.161083595	0.296841066	-0.13575747
Thpo	-0.062621064	-0.0475234	-0.015097664
Thra	0.295207782	-0.364591931	0.659799713
Thrap3	-0.398037725	0.072450606	-0.470488331
Thrb	0.144156532	0.596861994	-0.452705462
Thrsp	0.017833559	-0.117626541	0.1354601
Thsd1	-0.126034693	-0.26322229	0.137187596
Thsd4	0	0	0
Thsd7a	0	0	0
Thsd7b	0	0	0
Thtpa	-0.362742515	-0.044671509	-0.318071005
Thumpd1	-0.259999125	0.130320709	-0.390319834
Thumpd2	0.391793432	0.014763843	0.37702959
Thumpd3	0.102987533	0.606942038	-0.503954505
Thy1	-0.508934762	-0.247621188	-0.261313574
Thyn1	0.989462624	0.794756442	0.194706182
Tia1	-0.457405858	-0.398226464	-0.059179394
Tial1	0.435915772	0.233926186	0.201989586
Tiam1	-1.225189699	-1.483836741	0.258647042
Tiam2	0.222232728	0.132566255	0.089666472
Ticam1	-0.44487682	-0.323749939	-0.12112688
Ticam2	0.715051547	0.70529878	0.009752767
Ticrr	0.150371151	0.936024358	-0.785653207
Tie1	-0.115525697	0.004606292	-0.120131989
Tifa	-0.129457653	0.099196049	-0.228653702
Tifab	0.001827137	-0.007331004	0.009158142
Tigd2	-0.128684467	-0.269711658	0.141027191
Tigd3	0.124221522	-0.002547943	0.126769465
Tigd4	0	0	0
Tigd5	0.239498566	0.085240116	0.15425845
Tigit	-0.649521966	-0.407959178	-0.241562787
Timd2	0.369654786	-0.018332175	0.387986961
Timd4	0.00431865	0.088467054	-0.084148404
Timeless	0.47728112	0.950780646	-0.473499526
Timm10	0.887439913	1.006947093	-0.119507181
Timm10b	-0.04250067	-0.222508454	0.180007785
Timm13	0.308042114	0.267658218	0.040383897
Timm17a	0.187031983	0.294602179	-0.107570196
Timm17b	0.566963247	0.154278176	0.412685071
Timm21	-0.081806981	-0.266694323	0.184887343
Timm22	-0.092533847	-0.21021226	0.117678414
Timm23	0.087164133	0.194938688	-0.107774555
Timm44	-0.184579936	-0.234643935	0.050063999
Timm50	0.266825689	0.44851804	-0.18169235
Timm8a1	-0.582965273	-0.298653851	-0.284311421
Timm8a2	0	0	0
Timm8b	0.083386292	0.017211052	0.066175241
Timm9	0.140121243	0.425061723	-0.284940479
Timmdc1	0.654849394	0.76343511	-0.108585716
Timp1	-2.225215597	-0.285095161	-1.940120436
Timp2	-0.037731252	-0.88664953	0.848918278
Timp3	-0.150696286	0.013867298	-0.164563584
Tinag	0	0	0
Tinagl1	0	0	0
Tinf2	-0.101822184	0.213566299	-0.315388483
Tiparp	-1.701427269	-1.59506742	-0.106359849
Tipin	0.274184729	0.646788743	-0.372604014
Tiprl	0.201094698	0.284838936	-0.083744237
Tirap	-0.556795208	-1.145892209	0.589097001
Tjap1	0.658381758	0.507905979	0.150475779
Tjp1	-0.075534427	-0.151630056	0.076095629
Tjp2	0.431787182	0.03649791	0.395289272
Tjp3	-0.313250653	-0.978513656	0.665263003
Tk1	0.142831188	0.589820989	-0.446989801
Tk2	0.246174274	0.275873782	-0.029699508
Tkt	-0.15185086	-0.096741546	-0.055109315
Tktl1	0.051009322	0.038222849	0.012786473
Tktl2	0	0	0
Tlcd1	0.042283019	0.000833206	0.041449813
Tlcd2	0.763235134	0.25069696	0.512538175
Tldc1	-0.306311828	-0.065068286	-0.241243542
Tle1	-0.457774091	-0.741454625	0.283680534
Tle2	-0.239538781	-0.559792889	0.320254108
Tle3	-0.575179554	-0.137072966	-0.438106589
Tle4	0.232941546	0.118328019	0.114613527
Tle6	-1.259104462	-1.535455701	0.276351239
Tlk1	-0.037389566	0.178199389	-0.215588955
Tlk2	-0.267564887	-0.208721603	-0.058843284
Tll1	0	0	0
Tll2	0	0	0
Tln1	-0.324955556	-0.154890189	-0.170065367
Tln2	0.459946607	-0.228333215	0.688279822
Tlr1	-0.063533546	0.617354262	-0.680887808
Tlr12	-0.110804345	-0.122725944	0.011921599
Tlr13	0	0	0
Tlr2	0.02197971	0.026575712	-0.004596002
Tlr3	0	0	0
Tlr4	-0.031635109	0.080197738	-0.111832847
Tlr5	0	0	0
Tlr6	-0.15340356	0.41170298	-0.56510654
Tlr7	1.13472242	1.015252993	0.119469427
Tlr9	-0.062280728	0.063466586	-0.125747314
Tlx1	0	0	0
Tlx2	0.293039819	0.216112779	0.076927041
Tlx3	0.00431865	0.088467054	-0.084148404
Tm2d1	0.83497244	0.960494147	-0.125521707
Tm2d2	0.15979532	0.109527633	0.050267687
Tm2d3	0.847536161	0.527092922	0.320443239
Tm4sf1	0	0	0
Tm4sf19	0	0	0
Tm4sf20	0	0	0
Tm4sf4	-0.115525697	0.004606292	-0.120131989
Tm4sf5	0.001154824	0.461507314	-0.46035249
Tm6sf1	-0.58805454	0.051210434	-0.639264974
Tm6sf2	-0.067359289	-0.24143958	0.17408029
Tm7sf2	0.45122288	1.079142495	-0.627919615
Tm7sf3	0.50291005	0.679404097	-0.176494047
Tm9sf1	-0.027672178	0.188453866	-0.216126044
Tm9sf2	-0.098623417	0.020165323	-0.118788739
Tm9sf3	0.016878916	0.091398501	-0.074519586
Tm9sf4	0.356506943	0.513750385	-0.157243443
Tma16	0.464432769	0.594457078	-0.130024309
Tma7	0.052916101	0.057018708	-0.004102607
Tmbim1	0.139302339	0.212829583	-0.073527244
Tmbim4	-0.167239762	0.118435073	-0.285674834
Tmbim6	-0.105530971	0.186800968	-0.292331939
Tmbim7	0.222027567	0.290544521	-0.068516955
Tmc1	0	0	0
Tmc2	0	0	0
Tmc3	-0.074225463	-0.059058217	-0.015167245
Tmc4	-0.273210154	-0.536411932	0.263201778
Tmc5	0.015348202	-0.103254199	0.118602401
Tmc6	0.329257883	0.127664413	0.20159347
Tmc7	0.27170671	0.024211768	0.247494942
Tmc8	-0.134210319	-0.427221123	0.293010804
Tmcc1	0.050688812	-0.282075836	0.332764648
Tmcc2	-0.356069934	-0.258191287	-0.097878647
Tmcc3	-0.686798654	-0.354629874	-0.332168781
Tmco1	0.398316367	0.330468605	0.067847762
Tmco2	0	0	0
Tmco3	-0.036798435	0.203526714	-0.24032515
Tmco4	0.370339015	0.663810986	-0.293471971
Tmco5b	0	0	0
Tmco6	0.017154951	-0.06838965	0.085544601
Tmco7	0	0	0
Tmed1	0.617097577	0.083330166	0.533767411
Tmed10	-0.114098822	-0.110311945	-0.003786876
Tmed2	0.152655489	0.125476981	0.027178508
Tmed3	0.097033225	-0.369300739	0.466333963
Tmed4	0.252714021	0.274422396	-0.021708375
Tmed5	0.365728962	0.164632566	0.201096397
Tmed6	-0.169375154	-0.080987368	-0.088387786
Tmed7	-0.113227804	0.01937042	-0.132598224
Tmed8	0.675250047	0.74427835	-0.069028303
Tmed9	-0.107624932	-0.360213402	0.252588469
Tmeff1	0	0	0
Tmeff2	0	0	0
Tmem100	0	0	0
Tmem101	0.197978072	0.1648919	0.033086172
Tmem102	0	0	0
Tmem104	0.116857866	0.699491607	-0.582633741
Tmem106a	-0.448859288	0.042437353	-0.49129664
Tmem106b	-0.501404047	-0.405795614	-0.095608433
Tmem106c	-0.034190338	-0.258137263	0.223946925
Tmem107	-0.282408994	-0.299014023	0.016605028
Tmem108	-0.835225097	-1.504565313	0.669340217
Tmem109	-0.325318612	0.27090183	-0.596220442
Tmem11	0.10703351	-0.418266193	0.525299703
Tmem110	-0.451864122	-0.497608574	0.045744452
Tmem111	0	0	0
Tmem115	-0.277425961	-0.150801646	-0.126624315
Tmem116	0.142103259	0.066202244	0.075901015
Tmem117	0	0	0
Tmem119	0.131098531	-0.1245522	0.255650732
Tmem120a	0.2944009	-0.051085992	0.345486892
Tmem120b	0.428742868	0.516743324	-0.088000457
Tmem121	-0.530992105	-0.902424544	0.371432439
Tmem123	0.017386748	-0.11483051	0.132217258
Tmem125	0.072619022	-0.002406622	0.075025644
Tmem126a	0.054629692	0.289066988	-0.234437296
Tmem126b	0.25923131	-0.311024134	0.570255444
Tmem127	-0.111506498	0.127009966	-0.238516464
Tmem128	-0.251823828	-0.016223133	-0.235600694
Tmem129	-0.552683213	-0.367432837	-0.185250376
Tmem130	-0.00710514	-0.143604566	0.136499427
Tmem131	-0.280161097	-0.289533303	0.009372206
Tmem132a	0.663293881	0.663024823	0.000269058
Tmem132b	0	0	0
Tmem132c	0	0	0
Tmem132e	0	0	0
Tmem134	0.101516636	0.099804427	0.00171221
Tmem135	-0.036522603	0.148913591	-0.185436195
Tmem136	-0.032834793	0.254993483	-0.287828277
Tmem138	0.086957615	-0.101316539	0.188274154
Tmem139	-0.041037065	0.037840851	-0.078877916
Tmem140	-0.040575523	0.186278044	-0.226853568
Tmem141	0.238756638	-0.462231049	0.700987687
Tmem143	-0.178295687	-0.09534713	-0.082948557
Tmem144	-0.110462437	0.106605701	-0.217068138
Tmem145	-0.167949671	-0.657559643	0.489609972
Tmem146	0	0	0
Tmem147	0.41911735	0.747338997	-0.328221647
Tmem149	0	0	0
Tmem14a	0.5682208	0.420444758	0.147776042
Tmem14c	-0.094995527	0.222465638	-0.317461165
Tmem150a	0.34421829	0.135042703	0.209175587
Tmem150b	0	0	0
Tmem150c	0.023115963	-0.152910217	0.17602618
Tmem151a	-0.186669908	-0.016882131	-0.169787777
Tmem151b	0.443538148	0.490858869	-0.047320721
Tmem154	0.57981991	0.452597952	0.127221958
Tmem158	0.415453368	0.013297168	0.4021562
Tmem159	-0.844647961	-1.276238458	0.431590496
Tmem160	0.306185061	0.351115783	-0.044930722
Tmem161a	-0.16763304	-0.147889595	-0.019743445
Tmem161b	0.202028782	0.001781242	0.20024754
Tmem163	-2.565527673	-2.574879044	0.009351371
Tmem164	0.239911697	0.667819749	-0.427908053
Tmem165	-0.023705965	0.125752834	-0.149458799
Tmem167	-0.108571771	-0.493729478	0.385157707
Tmem167b	0.248692375	-0.388651168	0.637343543
Tmem168	0.092677747	0.660573025	-0.567895278
Tmem169	0.192571646	0.181571579	0.011000067
Tmem17	0.063932181	0.232220409	-0.168288227
Tmem170	0.618153769	0.844345136	-0.226191368
Tmem170b	-0.453873019	0.246407365	-0.700280385
Tmem171	0.245748871	0.194387998	0.051360873
Tmem173	0.505372772	0.895512966	-0.390140194
Tmem174	0.017833559	-0.117626541	0.1354601
Tmem175	0.377135122	1.328408025	-0.951272903
Tmem176a	0.044019561	0.068797017	-0.024777455
Tmem176b	0.066252461	-0.374517959	0.44077042
Tmem177	0.588630284	0.543028218	0.045602065
Tmem178	0.015348202	-0.103254199	0.118602401
Tmem179	0	0	0
Tmem179b	0.08519136	-0.105753555	0.190944915
Tmem18	0.870110455	1.271345498	-0.401235043
Tmem180	0.082109217	0.284705916	-0.202596699
Tmem181a	0.16577715	0.042785886	0.122991265
Tmem181b-ps	0.353881819	-0.59619915	0.95008097
Tmem181c-ps	0.024596175	-0.164130954	0.188727129
Tmem182	-0.150696286	0.013867298	-0.164563584
Tmem183a	0.051077754	0.214280471	-0.163202717
Tmem184a	0.222644884	0.214742189	0.007902695
Tmem184b	-0.559577307	-0.721599455	0.162022148
Tmem184c	0.151910451	0.003523215	0.148387236
Tmem185b	0.133096744	0.872023404	-0.738926659
Tmem186	0.588585294	0.515842288	0.072743006
Tmem188	0	0	0
Tmem189	0.366503289	0.097761023	0.268742266
Tmem19	1.441447564	1.695536883	-0.254089319
Tmem190	0	0	0
Tmem191c	-0.028963433	-0.440149729	0.411186296
Tmem192	-0.112429592	-0.017779881	-0.094649711
Tmem194	-0.284327006	0.19002759	-0.474354596
Tmem194b	-0.438519719	-0.523007332	0.084487613
Tmem198	-0.065045499	-0.118348311	0.053302812
Tmem198b	-0.678750845	-0.029242452	-0.649508393
Tmem199	0.120170103	0.737540243	-0.61737014
Tmem2	0.276663071	0.45932088	-0.182657809
Tmem20	0	0	0
Tmem200a	0	0	0
Tmem200b	0.143529895	0.126978759	0.016551136
Tmem201	-0.096000759	-0.093361577	-0.002639182
Tmem202	0.217934794	0.211005311	0.006929483
Tmem203	0.003725157	0.828212739	-0.824487583
Tmem204	0.02117425	-0.135987411	0.157161661
Tmem205	0.325667014	-0.130478181	0.456145195
Tmem206	0.178015482	-0.061786859	0.239802341
Tmem208	-0.059680804	0.035112656	-0.09479346
Tmem209	-0.406110929	-0.163232556	-0.242878372
Tmem210	0	0	0
Tmem214	-0.363460512	-0.967549272	0.604088759
Tmem215	0	0	0
Tmem216	-0.382841647	0.322655667	-0.705497314
Tmem217	-0.07145895	0.203888376	-0.275347325
Tmem218	0.063397407	-0.068598587	0.131995994
Tmem219	-0.200520118	-0.30796214	0.107442022
Tmem22	0	0	0
Tmem220	-0.255810261	-0.162924269	-0.092885992
Tmem221	-0.694361018	-0.82288597	0.128524952
Tmem222	0.021620326	-0.1178168	0.139437126
Tmem223	-0.069520156	0.542584909	-0.612105065
Tmem225	0	0	0
Tmem229a	0	0	0
Tmem229b	-0.483359554	0.371615982	-0.854975536
Tmem230	0.19213091	0.241714111	-0.049583201
Tmem231	-0.2264967	-0.32121461	0.094717909
Tmem232	0	0	0
Tmem234	-0.498392062	-0.970771919	0.472379857
Tmem237	0.414484577	0.33626533	0.078219247
Tmem238	-0.014850154	0.228452336	-0.243302491
Tmem240	-0.022053278	-0.115078314	0.093025036
Tmem241	-0.136518698	0.397414313	-0.53393301
Tmem242	-0.1464008	-0.265976006	0.119575205
Tmem243	1.015629171	0.842150543	0.173478628
Tmem245	0.649649095	0.814560721	-0.164911626
Tmem246	-0.056270266	-0.085523098	0.029252832
Tmem248	0.073167529	-0.195670925	0.268838455
Tmem25	0.130136028	-0.367004882	0.497140909
Tmem251	0.06942555	0.29208657	-0.22266102
Tmem253	-0.214536534	-0.21057195	-0.003964584
Tmem255a	-0.087177543	0.001443079	-0.088620622
Tmem255b	0.017833559	-0.117626541	0.1354601
Tmem256	-0.397611909	-0.426117646	0.028505737
Tmem258	-0.456014119	-0.5063423	0.05032818
Tmem259	0.316559629	-0.165458573	0.482018202
Tmem26	-0.25242401	-0.013840066	-0.238583944
Tmem260	-0.190068603	1.044358198	-1.234426801
Tmem261	-0.228512626	-0.009228394	-0.219284231
Tmem263	-0.385479811	-0.268572311	-0.1169075
Tmem27	0	0	0
Tmem28	0	0	0
Tmem29	-0.002083556	0.156974394	-0.159057951
Tmem30a	-0.462002216	-0.428393194	-0.033609021
Tmem30b	-0.172105006	0.237425203	-0.409530209
Tmem30c	-0.26288119	-0.296349469	0.033468278
Tmem33	-0.034363918	0.24423135	-0.278595268
Tmem35	0.706505408	0.001451513	0.705053895
Tmem37	-0.320685056	-0.50851971	0.187834654
Tmem38a	0.011666471	-0.348031831	0.359698302
Tmem38b	0.697595286	0.409747563	0.287847723
Tmem39a	-0.19261158	-0.48932222	0.29671064
Tmem39b	-0.016221652	-0.010579783	-0.005641869
Tmem40	-0.229910289	-0.283390188	0.053479899
Tmem41a	-0.560618338	-0.173564049	-0.38705429
Tmem41b	0.082986022	-0.132637917	0.215623939
Tmem42	-0.339985218	-0.80035081	0.460365592
Tmem43	0.063939099	-0.210363202	0.274302301
Tmem44	0	0	0
Tmem45a	-1.372573097	-0.501640044	-0.870933052
Tmem45b	0	0	0
Tmem47	0.152591934	0.137654639	0.014937295
Tmem48	0	0	0
